window1,topic1,topic1_words,window2,successors,successors_words,successors_similarities,coverage_forward,coverage_backward,coverage_sum_forward,coverage_sum_backward,relation
74,12,"['crypto', 'corruption', 'donald', 'trump', 'foreign', 'gift', 'qatar', 'accept', 'asset', 'genius']",75,[],[],[],[],[],0.0,0.0,disappeared
74,13,"['tariff', 'donald', 'price', 'trump', 'business', 'small', 'cost', 'economy', 'trade', 'port']",75,[],[],[],[],[],0.0,0.0,disappeared
74,14,"['antisemitism', 'jewish', 'campus', 'college', 'university', 'student', 'columbia', 'contribution', 'month', 'antisemitic']",75,[],[],[],[],[],0.0,0.0,disappeared
74,15,"['nurse', 'care', 'nationalnursesweek', 'compassion', 'thank', 'patient', 'nationalnursesday', 'dedication', 'national', 'day']",75,[],[],[],[],[],0.0,0.0,disappeared
74,16,"['gulf', 'rename', 'mexico', 'america', 'vote', 'house', 'codify', 'bill', 'name', 'republicans']",75,[],[],[],[],[],0.0,0.0,disappeared
74,17,"['emergency', 'management', 'agency', 'fire', 'federal', 'hurricane', 'firefighter', 'disaster', 'wildfire', 'preparedness']",75,[],[],[],[],[],0.0,0.0,disappeared
74,18,"['child', 'mom', 'care', 'family', 'parent', 'mother', 'pay', 'act', 'parenthood', 'momsequalpayday']",75,[],[],[],[],[],0.0,0.0,disappeared
74,19,"['tune', 'live', 'join', 'fm', 'watch', 'fox', 'podcast', 'chesschick', 'pm', 'broadcast']",75,[],[],[],[],[],0.0,0.0,disappeared
74,20,"['victory', 'europe', 'freedom', 'sacrifice', 'honor', 'wwii', 'war', 'today', 'world', 'tyranny']",75,[],[],[],[],[],0.0,0.0,disappeared
74,21,"['trade', 'deal', 'uk', 'historic', 'president', 'fair', 'potus', 'agreement', 'market', 'america']",75,[],[],[],[],[],0.0,0.0,disappeared
74,22,"['veteran', 'va', 'care', 'act', 'cancer', 'bill', 'benefit', 'deserve', 'veterans', 'pass']",75,[],[],[],[],[],0.0,0.0,disappeared
74,23,"['public', 'service', 'servant', 'worker', 'recognition', 'publicservicerecognitionweek', 'federal', 'week', 'civil', 'employee']",75,[],[],[],[],[],0.0,0.0,disappeared
74,24,"['care', 'cancer', 'patient', 'breast', 'hospital', 'discuss', 'healthcare', 'health', 'access', 'meet']",75,[],[],[],[],[],0.0,0.0,disappeared
74,25,"['woman', 'sport', 'dogecommittee', 'man', 'lehfeldt', 'usa', 'damien', 'fencing', 'gopoversight', 'repmtg']",75,[],[],[],[],[],0.0,0.0,disappeared
74,26,"['real', 'passport', 'license', 'travel', 'fly', 'start', 'may', 'tsa', 'driver', 'dmv']",75,[],[],[],[],[],0.0,0.0,disappeared
74,27,"['newark', 'traffic', 'air', 'controller', 'airport', 'faa', 'safety', 'delay', 'aviation', 'flight']",75,[],[],[],[],[],0.0,0.0,disappeared
74,28,"['spouse', 'military', 'sacrifice', 'strength', 'appreciation', 'militaryspouseappreciationday', 'support', 'thank', 'service', 'member']",75,[],[],[],[],[],0.0,0.0,disappeared
74,29,"['hayden', 'dr', 'librarian', 'carla', 'congress', 'library', 'fire', 'history', 'donald', 'trump']",75,[3],"[['hayden', 'dr', 'librarian', 'carla', 'congress', 'library', 'fire', 'donald', 'trump', 'history']]",[1.0],[1.0],[1.0],1.0,1.0,continued
74,30,"['office', 'team', 'help', 'agency', 'hour', 'federal', 'mobile', 'constituent', 'casework', 'need']",75,[],[],[],[],[],0.0,0.0,disappeared
74,31,"['chinese', 'communist', 'party', 'confucius', 'university', 'influence', 'institutes', 'pass', 'entity', 'dhs']",75,[],[],[],[],[],0.0,0.0,disappeared
74,32,"['mental', 'health', 'awareness', 'month', 'crisis', 'stigma', 'suicide', 'lifeline', 'text', 'mhcaucus']",75,[],[],[],[],[],0.0,0.0,disappeared
74,33,"['research', 'measle', 'lab', 'science', 'function', 'gain', 'rfk', 'covid', 'health', 'vaccine']",75,[],[],[],[],[],0.0,0.0,disappeared
75,0,"['donald', 'trump', 'cut', 'work', 'week', 'community', 'bill', 'tax', 'make', 'family']",76,[],[],[],[],[],0.0,0.0,disappeared
75,1,"['mother', 'day', 'mom', 'happy', 'love', 'wife', 'incredible', 'wish', 'thank', 'today']",76,[],[],[],[],[],0.0,0.0,disappeared
75,2,"['edan', 'hostage', 'alexander', 'hamas', 'home', 'release', 'captivity', 'finally', 'hold', 'gaza']",76,[5],"[['edan', 'hostage', 'alexander', 'hamas', 'home', 'release', 'captivity', 'finally', 'gaza', 'hold']]",[1.0],[1.0],[1.0],1.0,1.0,continued
75,3,"['hayden', 'dr', 'librarian', 'carla', 'congress', 'library', 'fire', 'donald', 'trump', 'history']",76,[],[],[],[],[],0.0,0.0,disappeared
76,0,"['tax', 'medicaid', 'cut', 'republicans', 'bill', 'americans', 'care', 'republican', 'people', 'million']",77,[],[],[],[],[],0.0,0.0,disappeared
76,1,"['police', 'officer', 'week', 'enforcement', 'law', 'national', 'honor', 'community', 'safe', 'sacrifice']",77,[2],"[['officer', 'police', 'enforcement', 'law', 'week', 'honor', 'national', 'community', 'sacrifice', 'line']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
76,2,"['border', 'illegal', 'citizenship', 'donald', 'court', 'trump', 'ice', 'birthright', 'due', 'criminal']",77,[],[],[],[],[],0.0,0.0,disappeared
76,3,"['student', 'academy', 'school', 'congratulation', 'art', 'competition', 'year', 'great', 'congressional', 'th']",77,[],[],[],[],[],0.0,0.0,disappeared
76,4,"['farmer', 'great', 'discuss', 'industry', 'farm', 'business', 'meet', 'producer', 'community', 'support']",77,[],[],[],[],[],0.0,0.0,disappeared
76,5,"['edan', 'hostage', 'alexander', 'hamas', 'home', 'release', 'captivity', 'finally', 'gaza', 'hold']",77,[],[],[],[],[],0.0,0.0,disappeared
76,6,"['donald', 'qatar', 'trump', 'gift', 'accept', 'corruption', 'foreign', 'jet', 'plane', 'luxury']",77,[21],"[['qatar', 'accept', 'jet', 'plane', 'donald', 'gift', 'trump', 'foreign', 'luxury', 'bribe']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
76,7,"['armed', 'force', 'day', 'sacrifice', 'woman', 'man', 'armedforcesday', 'nation', 'serve', 'service']",77,[7],"[['armed', 'force', 'serve', 'sacrifice', 'day', 'woman', 'man', 'service', 'armedforcesday', 'nation']]",[1.0],[1.0],[1.0],1.0,1.0,continued
76,8,"['emergency', 'fire', 'management', 'firefighter', 'agency', 'hurricane', 'responder', 'disaster', 'weather', 'wildfire']",77,[],[],[],[],[],0.0,0.0,disappeared
76,9,"['joe', 'biden', 'president', 'cancer', 'prayer', 'recovery', 'family', 'pray', 'diagnosis', 'wish']",77,[4],"[['biden', 'joe', 'cancer', 'president', 'recovery', 'diagnosis', 'family', 'pray', 'wish', 'strength']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
76,10,"['iran', 'nuclear', 'east', 'middle', 'president', 'donald', 'trump', 'peace', 'world', 'deal']",77,[15],"[['iran', 'nuclear', 'east', 'middle', 'president', 'donald', 'trump', 'deal', 'peace', 'syria']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
76,11,"['energy', 'green', 'clean', 'dominance', 'solar', 'new', 'subsidy', 'repeal', 'job', 'wind']",77,[],[],[],[],[],0.0,0.0,disappeared
76,12,"['town', 'hall', 'tune', 'telephone', 'live', 'pm', 'join', 'newsletter', 'rsvp', 'may']",77,[],[],[],[],[],0.0,0.0,disappeared
76,13,"['head', 'start', 'child', 'mom', 'care', 'family', 'baby', 'program', 'health', 'support']",77,[],[],[],[],[],0.0,0.0,disappeared
76,14,"['research', 'rfk', 'jr', 'health', 'science', 'cancer', 'institutes', 'cut', 'of', 'hhs']",77,[],[],[],[],[],0.0,0.0,disappeared
76,15,"['tariff', 'price', 'trump', 'donald', 'walmart', 'business', 'cost', 'small', 'trade', 'raise']",77,[16],"[['tariff', 'price', 'donald', 'trump', 'walmart', 'business', 'trade', 'cost', 'economy', 'small']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
76,16,"['china', 'trade', 'deal', 'chinese', 'american', 'donald', 'trump', 'communist', 'worker', 'president']",77,[],[],[],[],[],0.0,0.0,disappeared
76,17,"['airport', 'air', 'traffic', 'faa', 'newark', 'controller', 'aviation', 'duffy', 'system', 'dca']",77,[],[],[],[],[],0.0,0.0,disappeared
76,18,"['veteran', 'va', 'secvetaffair', 'deserve', 'collins', 'care', 'secretary', 'veterans', 'service', 'administration']",77,[],[],[],[],[],0.0,0.0,disappeared
76,19,"['let', 'win', 'yike', 'yes', 'hour', 'get', 'count', 'go', 'time', 'true']",77,[],[],[],[],[],0.0,0.0,disappeared
76,20,"['office', 'help', 'team', 'agency', 'mobile', 'federal', 'casework', 'hour', 'need', 'may']",77,[],[],[],[],[],0.0,0.0,disappeared
76,21,"['mental', 'health', 'suicide', 'crisis', 'awareness', 'mentalhealthawarenessmonth', 'lifeline', 'youth', 'month', 'text']",77,[],[],[],[],[],0.0,0.0,disappeared
76,22,"['biden', 'joe', 'decline', 'medium', 'cover', 'democrat', 'lie', 'people', 'democrats', 'american']",77,[],[],[],[],[],0.0,0.0,disappeared
76,23,"['inflation', 'low', 'price', 'since', 'april', 'drop', 'year', 'grocery', 'four', 'cpi']",77,[],[],[],[],[],0.0,0.0,disappeared
76,24,"['comey', 'investigation', 'bureau', 'james', 'of', 'director', 'post', 'federal', 'former', 'assassination']",77,[24],"[['comey', 'james', 'bureau', 'investigation', 'of', 'director', 'post', 'former', 'federal', 'assassination']]",[1.0],[1.0],[1.0],1.0,1.0,continued
76,25,"['jewish', 'antisemitism', 'hate', 'heritage', 'transphobia', 'homophobia', 'lgbtq', 'month', 'international', 'biphobia']",77,[28],"[['jewish', 'antisemitism', 'hate', 'heritage', 'israel', 'month', 'homophobia', 'transphobia', 'lgbtq', 'international']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
76,26,"['vladimir', 'ukraine', 'putin', 'russia', 'cuba', 'russian', 'war', 'volodymyr', 'ukrainian', 'cuban']",77,[],[],[],[],[],0.0,0.0,disappeared
76,27,"['defense', 'space', 'readiness', 'mission', 'security', 'national', 'military', 'navy', 'force', 'planetary']",77,[],[],[],[],[],0.0,0.0,disappeared
77,0,"['medicaid', 'republicans', 'cut', 'republican', 'budget', 'tax', 'million', 'billionaire', 'health', 'care']",78,[],[],[],[],[],0.0,0.0,disappeared
77,1,"['beautiful', 'tax', 'big', 'bill', 'one', 'american', 'deliver', 'president', 'trump', 'donald']",78,[],[],[],[],[],0.0,0.0,disappeared
77,2,"['officer', 'police', 'enforcement', 'law', 'week', 'honor', 'national', 'community', 'sacrifice', 'line']",78,[],[],[],[],[],0.0,0.0,disappeared
77,3,"['student', 'school', 'congratulation', 'academy', 'great', 'proud', 'high', 'see', 'year', 'class']",78,[],[],[],[],[],0.0,0.0,disappeared
77,4,"['biden', 'joe', 'cancer', 'president', 'recovery', 'diagnosis', 'family', 'pray', 'wish', 'strength']",78,[2],"[['joe', 'biden', 'president', 'cancer', 'family', 'diagnosis', 'recovery', 'wish', 'pray', 'strength']]",[1.0],[1.0],[1.0],1.0,1.0,continued
77,5,"['farmer', 'great', 'agriculture', 'business', 'industry', 'discuss', 'farm', 'usda', 'small', 'meet']",78,[],[],[],[],[],0.0,0.0,disappeared
77,6,"['mciver', 'oversight', 'charge', 'replamonica', 'intimidate', 'member', 'congress', 'conduct', 'congresswoman', 'stand']",78,[],[],[],[],[],0.0,0.0,disappeared
77,7,"['armed', 'force', 'serve', 'sacrifice', 'day', 'woman', 'man', 'service', 'armedforcesday', 'nation']",78,[],[],[],[],[],0.0,0.0,disappeared
77,8,"['gerry', 'connolly', 'friend', 'virginia', 'servant', 'congressman', 'pass', 'sadden', 'family', 'public']",78,[3],"[['gerry', 'connolly', 'friend', 'family', 'pass', 'virginia', 'congressman', 'servant', 'public', 'sadden']]",[1.0],[1.0],[1.0],1.0,1.0,continued
77,9,"['border', 'illegal', 'deportation', 'deport', 'alien', 'immigrant', 'criminal', 'secure', 'donald', 'ice']",78,[],[],[],[],[],0.0,0.0,disappeared
77,10,"['tune', 'live', 'et', 'join', 'watch', 'foxbusiness', 'pm', 'si', 'mornings', 'with']",78,[],[],[],[],[],0.0,0.0,disappeared
77,11,"['emergency', 'management', 'weather', 'agency', 'hurricane', 'storm', 'federal', 'disaster', 'season', 'tornado']",78,[],[],[],[],[],0.0,0.0,disappeared
77,12,"['victim', 'act', 'woman', 'take', 'protect', 'image', 'law', 'deepfake', 'predator', 'online']",78,[],[],[],[],[],0.0,0.0,disappeared
77,13,"['town', 'hall', 'office', 'telephone', 'pm', 'join', 'help', 'host', 'may', 'live']",78,[],[],[],[],[],0.0,0.0,disappeared
77,14,"['research', 'health', 'rfk', 'cancer', 'jr', 'institutes', 'science', 'john', 'kennedy', 'donald']",78,[],[],[],[],[],0.0,0.0,disappeared
77,15,"['iran', 'nuclear', 'east', 'middle', 'president', 'donald', 'trump', 'deal', 'peace', 'syria']",78,[],[],[],[],[],0.0,0.0,disappeared
77,16,"['tariff', 'price', 'donald', 'trump', 'walmart', 'business', 'trade', 'cost', 'economy', 'small']",78,[],[],[],[],[],0.0,0.0,disappeared
77,17,"['energy', 'clean', 'gas', 'green', 'california', 'american', 'repeal', 'subsidy', 'inflation', 'oil']",78,[],[],[],[],[],0.0,0.0,disappeared
77,18,"['start', 'head', 'education', 'child', 'school', 'program', 'kid', 'student', 'early', 'choice']",78,[],[],[],[],[],0.0,0.0,disappeared
77,19,"['doge', 'elon', 'musk', 'genius', 'fraud', 'act', 'social', 'donald', 'trump', 'security']",78,[],[],[],[],[],0.0,0.0,disappeared
77,20,"['veteran', 'va', 'care', 'deserve', 'bipartisan', 'benefit', 'act', 'earn', 'survivor', 'ensure']",78,[],[],[],[],[],0.0,0.0,disappeared
77,21,"['qatar', 'accept', 'jet', 'plane', 'donald', 'gift', 'trump', 'foreign', 'luxury', 'bribe']",78,[],[],[],[],[],0.0,0.0,disappeared
77,22,"['air', 'traffic', 'airport', 'faa', 'controller', 'flight', 'system', 'control', 'dca', 'aviation']",78,[],[],[],[],[],0.0,0.0,disappeared
77,23,"['vladimir', 'ukraine', 'putin', 'russia', 'war', 'sanction', 'peace', 'russian', 'europe', 'ceasefire']",78,[],[],[],[],[],0.0,0.0,disappeared
77,24,"['comey', 'james', 'bureau', 'investigation', 'of', 'director', 'post', 'former', 'federal', 'assassination']",78,[],[],[],[],[],0.0,0.0,disappeared
77,25,"['china', 'chinese', 'communist', 'party', 'taiwan', 'harvard', 'chip', 'security', 'ai', 'stop']",78,[],[],[],[],[],0.0,0.0,disappeared
77,26,"['citizenship', 'birthright', 'constitution', 'supreme', 'court', 'bear', 'right', 'donald', 'trump', 'amendment']",78,[],[],[],[],[],0.0,0.0,disappeared
77,27,"['defense', 'military', 'readiness', 'guard', 'national', 'general', 'mission', 'security', 'army', 'critical']",78,[],[],[],[],[],0.0,0.0,disappeared
77,28,"['jewish', 'antisemitism', 'hate', 'heritage', 'israel', 'month', 'homophobia', 'transphobia', 'lgbtq', 'international']",78,[],[],[],[],[],0.0,0.0,disappeared
78,0,"['bill', 'donald', 'trump', 'tax', 'cut', 'big', 'work', 'house', 'american', 'republicans']",79,[],[],[],[],[],0.0,0.0,disappeared
78,1,"['jewish', 'israeli', 'antisemitism', 'embassy', 'violence', 'two', 'murder', 'capital', 'museum', 'victim']",79,[3],"[['jewish', 'israeli', 'antisemitism', 'embassy', 'violence', 'two', 'capital', 'museum', 'murder', 'victim']]",[1.0],[1.0],[1.0],1.0,1.0,continued
78,2,"['joe', 'biden', 'president', 'cancer', 'family', 'diagnosis', 'recovery', 'wish', 'pray', 'strength']",79,[],[],[],[],[],0.0,0.0,disappeared
78,3,"['gerry', 'connolly', 'friend', 'family', 'pass', 'virginia', 'congressman', 'servant', 'public', 'sadden']",79,[5],"[['gerry', 'connolly', 'friend', 'virginia', 'congressman', 'servant', 'sadden', 'public', 'pass', 'family']]",[1.0],[1.0],[1.0],1.0,1.0,continued
79,0,"['republicans', 'medicaid', 'cut', 'bill', 'care', 'health', 'republican', 'million', 'food', 'tax']",80,[],[],[],[],[],0.0,0.0,disappeared
79,1,"['memorial', 'honor', 'day', 'sacrifice', 'freedom', 'hero', 'remember', 'ultimate', 'service', 'never']",80,[1],"[['honor', 'memorial', 'day', 'sacrifice', 'freedom', 'service', 'remember', 'hero', 'ultimate', 'veteran']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
79,2,"['beautiful', 'big', 'tax', 'bill', 'one', 'american', 'deliver', 'president', 'pass', 'trump']",80,[],[],[],[],[],0.0,0.0,disappeared
79,3,"['jewish', 'israeli', 'antisemitism', 'embassy', 'violence', 'two', 'capital', 'museum', 'murder', 'victim']",80,[],[],[],[],[],0.0,0.0,disappeared
79,4,"['man', 'woman', 'brave', 'sacrifice', 'honor', 'freedom', 'day', 'remember', 'memorial', 'ultimate']",80,[5],"[['man', 'woman', 'brave', 'sacrifice', 'honor', 'day', 'freedom', 'remember', 'memorial', 'ultimate']]",[1.0],[1.0],[1.0],1.0,1.0,continued
79,5,"['gerry', 'connolly', 'friend', 'virginia', 'congressman', 'servant', 'sadden', 'public', 'pass', 'family']",80,[],[],[],[],[],0.0,0.0,disappeared
79,6,"['energy', 'nuclear', 'china', 'ai', 'communist', 'america', 'threat', 'chinese', 'security', 'critical']",80,[],[],[],[],[],0.0,0.0,disappeared
79,7,"['academy', 'student', 'graduate', 'school', 'congratulation', 'class', 'future', 'great', 'high', 'year']",80,[2],"[['student', 'school', 'academy', 'congratulation', 'education', 'class', 'future', 'high', 'great', 'graduate']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
79,8,"['education', 'student', 'harvard', 'department', 'donald', 'trump', 'judge', 'dismantle', 'court', 'school']",80,[],[],[],[],[],0.0,0.0,disappeared
79,9,"['criminal', 'illegal', 'ice', 'alien', 'law', 'biden', 'joe', 'donald', 'trump', 'administration']",80,[],[],[],[],[],0.0,0.0,disappeared
79,10,"['emergency', 'disaster', 'management', 'federal', 'agency', 'storm', 'declaration', 'hurricane', 'request', 'weather']",80,[],[],[],[],[],0.0,0.0,disappeared
79,11,"['farmer', 'farm', 'agriculture', 'industry', 'great', 'discuss', 'support', 'food', 'economy', 'ag']",80,[],[],[],[],[],0.0,0.0,disappeared
79,12,"['vaccine', 'research', 'health', 'cancer', 'rfk', 'covid', 'jr', 'institutes', 'disease', 'hiv']",80,[],[],[],[],[],0.0,0.0,disappeared
79,13,"['crypto', 'dinner', 'donald', 'trump', 'corruption', 'coin', 'meme', 'genius', 'buyer', 'investor']",80,[],[],[],[],[],0.0,0.0,disappeared
79,14,"['vladimir', 'putin', 'russia', 'ukraine', 'sanction', 'war', 'peace', 'donald', 'trump', 'russian']",80,[11],"[['vladimir', 'putin', 'ukraine', 'russia', 'sanction', 'war', 'peace', 'russian', 'trump', 'donald']]",[1.0],[1.0],[1.0],1.0,1.0,continued
79,15,"['baseball', 'championship', 'gator', 'team', 'win', 'congrat', 'ncaa', 'congratulation', 'softball', 'gatorsmbk']",80,[],[],[],[],[],0.0,0.0,disappeared
79,16,"['hall', 'town', 'pm', 'join', 'rsvp', 'host', 'milpita', 'may', 'telephone', 'thursday']",80,[],[],[],[],[],0.0,0.0,disappeared
79,17,"['tariff', 'donald', 'trump', 'trade', 'business', 'price', 'small', 'war', 'eu', 'expensive']",80,[],[],[],[],[],0.0,0.0,disappeared
79,18,"['rangel', 'kirk', 'charlie', 'charles', 'congressman', 'black', 'found', 'harlem', 'legacy', 'friend']",80,[],[],[],[],[],0.0,0.0,disappeared
79,19,"['california', 'senate', 'mandate', 'air', 'ev', 'vehicle', 'overturn', 'car', 'consumer', 'waiver']",80,[],[],[],[],[],0.0,0.0,disappeared
79,20,"['veteran', 'va', 'care', 'act', 'service', 'access', 'ensure', 'military', 'deserve', 'need']",80,[],[],[],[],[],0.0,0.0,disappeared
79,21,"['gas', 'price', 'low', 'weekend', 'memorial', 'day', 'since', 'year', 'promise', 'cheap']",80,[],[],[],[],[],0.0,0.0,disappeared
79,22,"['floyd', 'george', 'justice', 'five', 'police', 'year', 'murder', 'ago', 'reform', 'today']",80,[14],"[['floyd', 'george', 'justice', 'murder', 'five', 'year', 'police', 'ago', 'reform', 'today']]",[1.0],[1.0],[1.0],1.0,1.0,continued
79,23,"['border', 'texas', 'wall', 'secure', 'security', 'biden', 'joe', 'agent', 'mile', 'flow']",80,[],[],[],[],[],0.0,0.0,disappeared
80,0,"['tax', 'bill', 'cut', 'medicaid', 'big', 'republicans', 'care', 'beautiful', 'republican', 'health']",81,[],[],[],[],[],0.0,0.0,disappeared
80,1,"['honor', 'memorial', 'day', 'sacrifice', 'freedom', 'service', 'remember', 'hero', 'ultimate', 'veteran']",81,[],[],[],[],[],0.0,0.0,disappeared
80,2,"['student', 'school', 'academy', 'congratulation', 'education', 'class', 'future', 'high', 'great', 'graduate']",81,[],[],[],[],[],0.0,0.0,disappeared
80,3,"['illegal', 'ice', 'border', 'criminal', 'alien', 'trump', 'donald', 'immigrant', 'deportation', 'immigration']",81,[],[],[],[],[],0.0,0.0,disappeared
80,4,"['business', 'federal', 'community', 'emergency', 'project', 'disaster', 'work', 'county', 'agency', 'small']",81,[],[],[],[],[],0.0,0.0,disappeared
